DocDueDate,ItemCode,Cant. Consumida
2017-01-01 00:00:00,MAATGOL0002,4269
2017-01-01 00:00:00,MACIESS0002,5
2017-01-01 00:00:00,MACJGOL0010,354
2017-01-01 00:00:00,MAENGOL0012,4545
2017-01-01 00:00:00,MAETGOL0059,4478
2017-01-01 00:00:00,MPMPESS0020,1.29
2017-01-01 00:00:00,MPMPESS0161,9.45
2017-01-01 00:00:00,MPMPESS0209,340.2
2017-01-01 00:00:00,MPMPESS0316,121.67
2017-01-01 00:00:00,MPMPESS0317,0.00413
2017-01-01 00:00:00,MPMPESS0335,320.1
2017-01-02 00:00:00,MAALGOL0001,941
2017-01-02 00:00:00,MAASGOL0001,6809
2017-01-02 00:00:00,MACBGOL0001,6734
2017-01-02 00:00:00,MACIESS0002,2.9
2017-01-02 00:00:00,MACJGOL0041,111
2017-01-02 00:00:00,MAENCBQ0005,7200
2017-01-02 00:00:00,MAETCBQ0034,4201
2017-01-02 00:00:00,MAETCBQ0035,3001
2017-01-02 00:00:00,MAETESS0230,117
2017-01-02 00:00:00,MAPDGOL0002,1090
2017-01-02 00:00:00,MAPDGOL0003,872
2017-01-02 00:00:00,MAPDGOL0004,72
2017-01-02 00:00:00,MPMPCBQ0014,11.23
2017-01-02 00:00:00,MPMPCBQ0019,20.48
2017-01-02 00:00:00,MPMPESS0209,566.764
2017-01-02 00:00:00,MPMPESS0215,1.41
2017-01-02 00:00:00,MPMPESS0271,1.41
2017-01-02 00:00:00,MPSGECB0001,1371.06
2017-01-03 00:00:00,MACJESS0061,595
2017-01-03 00:00:00,MACJESS0063,1060
2017-01-03 00:00:00,MAENESS0044,25662
2017-01-03 00:00:00,MAENESS0046,51180
2017-01-03 00:00:00,MAGPESS0001,12750.272
2017-01-03 00:00:00,MAPGESS0002,8.721520000000003
2017-01-03 00:00:00,MAPIESS0002,51172
2017-01-03 00:00:00,MAPIESS0003,10202
2017-01-03 00:00:00,MAPIESS0005,15303
2017-01-03 00:00:00,MAVAESS0036,76627
2017-01-03 00:00:00,MPMPESS0120,31.85
2017-01-03 00:00:00,MPMPESS0121,56.650000000000006
2017-01-03 00:00:00,MPMPESS0204,4.895999999999999
2017-01-03 00:00:00,MPMPESS0215,85.63999999999999
2017-01-03 00:00:00,MPMPESS0271,85.63999999999999
2017-01-03 00:00:00,MPMPESS0288,163.2
2017-01-03 00:00:00,MPMPESS0290,244.77999999999994
2017-01-03 00:00:00,MPMPESS0316,23483.987999999994
2017-01-03 00:00:00,MPMPESS0329,326.4099999999999
2017-01-03 00:00:00,MPMPESS0335,6845.3
2017-01-03 00:00:00,PTALGOL0001,35650
2017-01-03 00:00:00,PTALGOL0002,35506
2017-01-03 00:00:00,PTALGOL0003,34288
2017-01-03 00:00:00,PTALGOL0004,38000
2017-01-03 00:00:00,PTALGOL0005,38000
2017-01-03 00:00:00,PTALGOL0006,38000
2017-01-03 00:00:00,PTALGOL0007,100740
2017-01-03 00:00:00,PTALGOL0008,104460
2017-01-03 00:00:00,PTALGOL0009,104436
2017-01-03 00:00:00,PTALGOL0010,12184
2017-01-03 00:00:00,PTALGOL0011,12311
2017-01-03 00:00:00,PTALGOL0012,11968
2017-01-04 00:00:00,MACIESS0002,134
2017-01-04 00:00:00,MACJESS0061,68
2017-01-04 00:00:00,MACJESS0063,299
2017-01-04 00:00:00,MACJESS0112,286
2017-01-04 00:00:00,MACJESS0116,1094
2017-01-04 00:00:00,MACJESS0117,1106
2017-01-04 00:00:00,MACJESS0129,4471
2017-01-04 00:00:00,MACJESS0130,3180
2017-01-04 00:00:00,MAENCBQ0008,20042
2017-01-04 00:00:00,MAENESS0031,53808
2017-01-04 00:00:00,MAENESS0044,2688
2017-01-04 00:00:00,MAENESS0046,14359
2017-01-04 00:00:00,MAENESS0090,19842
2017-01-04 00:00:00,MAENESS0091,26408
2017-01-04 00:00:00,MAENESS0092,6531
2017-01-04 00:00:00,MAENESS0102,38203
2017-01-04 00:00:00,MAETESS0262,12417
2017-01-04 00:00:00,MAETESS0263,13528
2017-01-04 00:00:00,MAETESS0264,6555
2017-01-04 00:00:00,MAETESS0265,6485
2017-01-04 00:00:00,MAETESS0266,19842
2017-01-04 00:00:00,MAETESS0267,19842
2017-01-04 00:00:00,MAETESS0268,12207
2017-01-04 00:00:00,MAETESS0269,12523
2017-01-04 00:00:00,MAETESS0278,33712
2017-01-04 00:00:00,MAETESS0279,20334
2017-01-04 00:00:00,MAETESS0281,38203
2017-01-04 00:00:00,MAGPESS0001,5059
2017-01-04 00:00:00,MAPGESS0002,4.17476
2017-01-04 00:00:00,MAPIESS0002,20969
2017-01-04 00:00:00,MAPIESS0003,5453
2017-01-04 00:00:00,MAPIESS0005,10835
2017-01-04 00:00:00,MATPESS0053,46397
2017-01-04 00:00:00,MATPESS0054,6667
2017-01-04 00:00:00,MATPESS0065,71826
2017-01-04 00:00:00,MATPESS0068,20072
2017-01-04 00:00:00,MAVAESS0034,20043
2017-01-04 00:00:00,MAVAESS0036,17085
2017-01-04 00:00:00,MAVAESS0039,53811
2017-01-04 00:00:00,MAVAESS0040,38206
2017-01-04 00:00:00,MPMPCBQ0025,7
2017-01-04 00:00:00,MPMPESS0020,97.93
2017-01-04 00:00:00,MPMPESS0120,3.24
2017-01-04 00:00:00,MPMPESS0121,16.68
2017-01-04 00:00:00,MPMPESS0170,9.75
2017-01-04 00:00:00,MPMPESS0204,1.4649999999999999
2017-01-04 00:00:00,MPMPESS0209,4415.78
2017-01-04 00:00:00,MPMPESS0211,28.7
2017-01-04 00:00:00,MPMPESS0212,153.72
2017-01-04 00:00:00,MPMPESS0215,25.637500000000003
2017-01-04 00:00:00,MPMPESS0263,2.44011
2017-01-04 00:00:00,MPMPESS0271,52.807500000000005
2017-01-04 00:00:00,MPMPESS0273,1.65
2017-01-04 00:00:00,MPMPESS0288,14.72
2017-01-04 00:00:00,MPMPESS0290,73.28
2017-01-04 00:00:00,MPMPESS0298,128.81
2017-01-04 00:00:00,MPMPESS0316,19845.947750000003
2017-01-04 00:00:00,MPMPESS0329,131.78
2017-01-04 00:00:00,MPMPESS0332,610.6999999999999
2017-01-04 00:00:00,MPMPESS0333,39.150000000000006
2017-01-04 00:00:00,MPMPESS0334,108.5
2017-01-04 00:00:00,MPMPESS0335,25318.7
2017-01-05 00:00:00,MACIESS0002,32
2017-01-05 00:00:00,MACJESS0116,275
2017-01-05 00:00:00,MACJESS0129,1627
2017-01-05 00:00:00,MACJESS0130,502
2017-01-05 00:00:00,MAENESS0031,19538
2017-01-05 00:00:00,MAENESS0090,6601
2017-01-05 00:00:00,MAENESS0102,6069
2017-01-05 00:00:00,MAETESS0260,6601
2017-01-05 00:00:00,MAETESS0261,6601
2017-01-05 00:00:00,MAETESS0278,14451
2017-01-05 00:00:00,MAETESS0280,5096
2017-01-05 00:00:00,MAETESS0282,6194
2017-01-05 00:00:00,MATPESS0053,6610
2017-01-05 00:00:00,MATPESS0065,14169
2017-01-05 00:00:00,MATPESS0068,6008
2017-01-05 00:00:00,MATPESS0080,4935
2017-01-05 00:00:00,MAVAESS0039,19390
2017-01-05 00:00:00,MAVAESS0040,6018
2017-01-05 00:00:00,MPMPESS0020,31.299999999999997
2017-01-05 00:00:00,MPMPESS0170,1.654
2017-01-05 00:00:00,MPMPESS0209,795.4913
2017-01-05 00:00:00,MPMPESS0211,4.6312
2017-01-05 00:00:00,MPMPESS0212,24.81
2017-01-05 00:00:00,MPMPESS0263,0.4135
2017-01-05 00:00:00,MPMPESS0271,9
2017-01-05 00:00:00,MPMPESS0298,51.940000000000005
2017-01-05 00:00:00,MPMPESS0316,4536.739
2017-01-05 00:00:00,MPMPESS0332,210.77999999999997
2017-01-05 00:00:00,MPMPESS0333,13.66
2017-01-05 00:00:00,MPMPESS0334,38.32
2017-01-06 00:00:00,MACIESS0002,13
2017-01-06 00:00:00,MACJESS0130,908
2017-01-06 00:00:00,MAENESS0102,11013
2017-01-06 00:00:00,MAETESS0282,6185
2017-01-06 00:00:00,MAETESS0283,5170
2017-01-06 00:00:00,MATPESS0068,5997
2017-01-06 00:00:00,MATPESS0080,4891
2017-01-06 00:00:00,MAVAESS0040,10899
2017-01-06 00:00:00,MPMPESS0020,5.77
2017-01-06 00:00:00,MPMPESS0271,3.15
2017-01-06 00:00:00,MPMPESS0298,15.65
2017-01-06 00:00:00,MPMPESS0316,1449.81
2017-01-06 00:00:00,MPMPESS0332,70.32
2017-01-06 00:00:00,MPMPESS0333,5.48
2017-01-06 00:00:00,MPMPESS0334,12.5
2017-01-07 00:00:00,MACJESS0112,143
2017-01-07 00:00:00,MAENCBQ0008,10033
2017-01-07 00:00:00,MAGPESS0001,1143
2017-01-07 00:00:00,MAPGESS0002,1.14
2017-01-07 00:00:00,MAPIESS0002,10023
2017-01-07 00:00:00,MAVAESS0034,10033
2017-01-07 00:00:00,MPMPCBQ0025,3.5
2017-01-07 00:00:00,MPMPESS0204,0.2
2017-01-07 00:00:00,MPMPESS0215,3.5
2017-01-07 00:00:00,MPMPESS0271,3.5
2017-01-07 00:00:00,MPMPESS0290,10
2017-01-07 00:00:00,MPMPESS0316,959.295
2017-01-07 00:00:00,MPMPESS0329,20
2017-01-07 00:00:00,MPMPESS0335,110
2017-01-08 00:00:00,MACJESS0112,472
2017-01-08 00:00:00,MAENCBQ0008,33389
2017-01-08 00:00:00,MAGPESS0001,3772
2017-01-08 00:00:00,MAPGESS0002,3.7619999999999996
2017-01-08 00:00:00,MAPIESS0002,33204
2017-01-08 00:00:00,MAVAESS0034,33361
2017-01-08 00:00:00,MPMPCBQ0025,11.55
2017-01-08 00:00:00,MPMPESS0204,0.66
2017-01-08 00:00:00,MPMPESS0215,11.55
2017-01-08 00:00:00,MPMPESS0262,0.9818610000000001
2017-01-08 00:00:00,MPMPESS0271,11.55
2017-01-08 00:00:00,MPMPESS0290,33
2017-01-08 00:00:00,MPMPESS0316,25519.911500000006
2017-01-08 00:00:00,MPMPESS0329,66
2017-01-08 00:00:00,MPMPESS0335,19.646
2017-01-09 00:00:00,MAATGOL0002,4569
2017-01-09 00:00:00,MACIESS0002,6
2017-01-09 00:00:00,MACJESS0112,715
2017-01-09 00:00:00,MACJGOL0010,379
2017-01-09 00:00:00,MAENCBQ0008,50690
2017-01-09 00:00:00,MAENGOL0012,4621
2017-01-09 00:00:00,MAETGOL0058,4551
2017-01-09 00:00:00,MAGPESS0001,5715
2017-01-09 00:00:00,MAPGESS0002,5.699999999999999
2017-01-09 00:00:00,MAPIESS0002,10013
2017-01-09 00:00:00,MAPIESS0003,40117
2017-01-09 00:00:00,MAVAESS0034,50356
2017-01-09 00:00:00,MPMPCBQ0025,17.5
2017-01-09 00:00:00,MPMPESS0020,1.2
2017-01-09 00:00:00,MPMPESS0149,0.00253
2017-01-09 00:00:00,MPMPESS0159,9.63
2017-01-09 00:00:00,MPMPESS0204,1
2017-01-09 00:00:00,MPMPESS0209,288.9
2017-01-09 00:00:00,MPMPESS0215,17.5
2017-01-09 00:00:00,MPMPESS0262,1.963804
2017-01-09 00:00:00,MPMPESS0271,17.5
2017-01-09 00:00:00,MPMPESS0290,50
2017-01-09 00:00:00,MPMPESS0316,31711.095000000005
2017-01-09 00:00:00,MPMPESS0329,100
2017-01-10 00:00:00,MACJESS0112,1015
2017-01-10 00:00:00,MAENCBQ0008,71275
2017-01-10 00:00:00,MAGPESS0001,7199.728
2017-01-10 00:00:00,MAPGESS0002,8.094
2017-01-10 00:00:00,MAPIESS0003,71165
2017-01-10 00:00:00,MAVAESS0034,71369
2017-01-10 00:00:00,MPMPCBQ0025,24.849999999999998
2017-01-10 00:00:00,MPMPESS0204,2.67001
2017-01-10 00:00:00,MPMPESS0215,24.849999999999998
2017-01-10 00:00:00,MPMPESS0262,1.963681
2017-01-10 00:00:00,MPMPESS0271,24.849999999999998
2017-01-10 00:00:00,MPMPESS0290,71
2017-01-10 00:00:00,MPMPESS0316,47530.62203999999
2017-01-10 00:00:00,MPMPESS0329,142
2017-01-11 00:00:00,MACJESS0112,1225
2017-01-11 00:00:00,MAENCBQ0008,86316
2017-01-11 00:00:00,MAGPESS0001,9796
2017-01-11 00:00:00,MAPGESS0002,9.758
2017-01-11 00:00:00,MAPIESS0002,34121
2017-01-11 00:00:00,MAPIESS0003,51804
2017-01-11 00:00:00,MAVAESS0034,86231
2017-01-11 00:00:00,MPMPCBQ0025,29.75
2017-01-11 00:00:00,MPMPESS0204,1.7000000000000002
2017-01-11 00:00:00,MPMPESS0215,29.75
2017-01-11 00:00:00,MPMPESS0262,2.454755
2017-01-11 00:00:00,MPMPESS0271,29.75
2017-01-11 00:00:00,MPMPESS0290,85
2017-01-11 00:00:00,MPMPESS0316,38340.5275
2017-01-11 00:00:00,MPMPESS0329,170
2017-01-12 00:00:00,MACIESS0002,11
2017-01-12 00:00:00,MACJESS0116,832
2017-01-12 00:00:00,MACJESS0125,665
2017-01-12 00:00:00,MAENCBQ0011,39927
2017-01-12 00:00:00,MAENESS0090,13246
2017-01-12 00:00:00,MAENESS0092,6616
2017-01-12 00:00:00,MAETESS0260,6753
2017-01-12 00:00:00,MAETESS0261,6753
2017-01-12 00:00:00,MAETESS0264,6616
2017-01-12 00:00:00,MAETESS0265,6508
2017-01-12 00:00:00,MAETESS0266,6673
2017-01-12 00:00:00,MAETESS0267,6673
2017-01-12 00:00:00,MAGPESS0001,3975
2017-01-12 00:00:00,MAPGESS0002,4.52828
2017-01-12 00:00:00,MAPIESS0005,17177
2017-01-12 00:00:00,MAPIESS0006,11406
2017-01-12 00:00:00,MAPIESS0007,11442
2017-01-12 00:00:00,MATPESS0053,13763
2017-01-12 00:00:00,MATPESS0054,6633
2017-01-12 00:00:00,MAVAESS0008,40055
2017-01-12 00:00:00,MPMPCBQ0025,41.650000000000006
2017-01-12 00:00:00,MPMPESS0170,4.8759999999999994
2017-01-12 00:00:00,MPMPESS0204,2.3813999999999997
2017-01-12 00:00:00,MPMPESS0209,2201.9
2017-01-12 00:00:00,MPMPESS0211,13.818800000000001
2017-01-12 00:00:00,MPMPESS0212,71.22999999999999
2017-01-12 00:00:00,MPMPESS0215,41.650000000000006
2017-01-12 00:00:00,MPMPESS0263,1.240055
2017-01-12 00:00:00,MPMPESS0271,41.650000000000006
2017-01-12 00:00:00,MPMPESS0273,1.65
2017-01-12 00:00:00,MPMPESS0290,119
2017-01-12 00:00:00,MPMPESS0316,20441.320555000002
2017-01-12 00:00:00,MPMPESS0329,238.10000000000002
2017-01-13 00:00:00,MAADESS0005,2500
2017-01-13 00:00:00,MABLESS0005,1992
2017-01-13 00:00:00,MABLESS0010,1500
2017-01-13 00:00:00,MABLESS0012,2000
2017-01-13 00:00:00,MABLESS0015,2043
2017-01-13 00:00:00,MABLESS0017,1500
2017-01-13 00:00:00,MACIESS0002,28
2017-01-13 00:00:00,MACJESS0003,250
2017-01-13 00:00:00,MACJESS0032,503
2017-01-13 00:00:00,MACJESS0099,202
2017-01-13 00:00:00,MACJESS0100,206
2017-01-13 00:00:00,MACJESS0112,373
2017-01-13 00:00:00,MACJESS0125,825
2017-01-13 00:00:00,MACJGOL0026,375
2017-01-13 00:00:00,MACJGOL0028,292
2017-01-13 00:00:00,MAENCBQ0008,28739
2017-01-13 00:00:00,MAENCBQ0011,49489
2017-01-13 00:00:00,MAENESS0001,12168
2017-01-13 00:00:00,MAENESS0031,2500
2017-01-13 00:00:00,MAENESS0061,2471
2017-01-13 00:00:00,MAENGOL0009,3505
2017-01-13 00:00:00,MAENGOL0023,4500
2017-01-13 00:00:00,MAETESS0132,2000
2017-01-13 00:00:00,MAETESS0148,4962
2017-01-13 00:00:00,MAETESS0151,5000
2017-01-13 00:00:00,MAETESS0174,2500
2017-01-13 00:00:00,MAETESS0227,2471
2017-01-13 00:00:00,MAETESS0230,1456
2017-01-13 00:00:00,MAETGOL0115,2902
2017-01-13 00:00:00,MAETGOL0116,2994
2017-01-13 00:00:00,MAETGOL0118,1505
2017-01-13 00:00:00,MAETGOL0119,1505
2017-01-13 00:00:00,MAETGOL0122,3505
2017-01-13 00:00:00,MAETGOL0123,3505
2017-01-13 00:00:00,MAGPESS0001,7867
2017-01-13 00:00:00,MAPGESS0002,8.865
2017-01-13 00:00:00,MAPIESS0002,28544
2017-01-13 00:00:00,MAPIESS0005,22872
2017-01-13 00:00:00,MAPIESS0006,3855
2017-01-13 00:00:00,MAPIESS0007,22897
2017-01-13 00:00:00,MATFESS0002,6035
2017-01-13 00:00:00,MATPESS0045,2500
2017-01-13 00:00:00,MATPESS0076,2500
2017-01-13 00:00:00,MATPGOL0018,4804
2017-01-13 00:00:00,MATPGOL0025,3635
2017-01-13 00:00:00,MAVAESS0001,12125
2017-01-13 00:00:00,MAVAESS0008,49596
2017-01-13 00:00:00,MAVAESS0017,2500
2017-01-13 00:00:00,MAVAESS0020,2500
2017-01-13 00:00:00,MAVAESS0034,28664
2017-01-13 00:00:00,MPMPCBQ0025,61.570000000000014
2017-01-13 00:00:00,MPMPESS0014,4.75
2017-01-13 00:00:00,MPMPESS0019,25
2017-01-13 00:00:00,MPMPESS0061,0.32
2017-01-13 00:00:00,MPMPESS0181,2.85
2017-01-13 00:00:00,MPMPESS0202,12.0225
2017-01-13 00:00:00,MPMPESS0203,48
2017-01-13 00:00:00,MPMPESS0204,3.8045299999999997
2017-01-13 00:00:00,MPMPESS0208,33
2017-01-13 00:00:00,MPMPESS0209,267.433875
2017-01-13 00:00:00,MPMPESS0210,0.95
2017-01-13 00:00:00,MPMPESS0213,4.75
2017-01-13 00:00:00,MPMPESS0214,2.243
2017-01-13 00:00:00,MPMPESS0215,63.1315
2017-01-13 00:00:00,MPMPESS0221,19.1
2017-01-13 00:00:00,MPMPESS0222,0.03815
2017-01-13 00:00:00,MPMPESS0232,9.45
2017-01-13 00:00:00,MPMPESS0233,3.875
2017-01-13 00:00:00,MPMPESS0243,12.905
2017-01-13 00:00:00,MPMPESS0244,5.7
2017-01-13 00:00:00,MPMPESS0252,7.25
2017-01-13 00:00:00,MPMPESS0260,9.45
2017-01-13 00:00:00,MPMPESS0271,63.1315
2017-01-13 00:00:00,MPMPESS0272,0.568
2017-01-13 00:00:00,MPMPESS0285,3.8
2017-01-13 00:00:00,MPMPESS0290,233.10999999999999
2017-01-13 00:00:00,MPMPESS0296,0.09787500000000002
2017-01-13 00:00:00,MPMPESS0298,3.85
2017-01-13 00:00:00,MPMPESS0299,0.0495
2017-01-13 00:00:00,MPMPESS0300,8
2017-01-13 00:00:00,MPMPESS0309,76.3
2017-01-13 00:00:00,MPMPESS0312,0.473
2017-01-13 00:00:00,MPMPESS0313,7.35
2017-01-13 00:00:00,MPMPESS0314,13.25
2017-01-13 00:00:00,MPMPESS0316,44137.591961
2017-01-13 00:00:00,MPMPESS0321,30
2017-01-13 00:00:00,MPMPESS0329,352.85
2017-01-13 00:00:00,MPMPESS0335,4220.88
2017-01-14 00:00:00,MACJESS0125,95
2017-01-14 00:00:00,MAENCBQ0011,5703
2017-01-14 00:00:00,MAGPESS0001,567
2017-01-14 00:00:00,MAPGESS0002,0.64638
2017-01-14 00:00:00,MAPIESS0007,5723
2017-01-14 00:00:00,MAVAESS0008,5713
2017-01-14 00:00:00,MPMPCBQ0025,5.95
2017-01-14 00:00:00,MPMPESS0204,0.3402
2017-01-14 00:00:00,MPMPESS0215,5.95
2017-01-14 00:00:00,MPMPESS0271,5.95
2017-01-14 00:00:00,MPMPESS0290,17
2017-01-14 00:00:00,MPMPESS0316,7246.300794999999
2017-01-14 00:00:00,MPMPESS0329,34.05
2017-01-16 00:00:00,MACJESS0123,1341
2017-01-16 00:00:00,MAENCBQ0009,64587
2017-01-16 00:00:00,MAGPESS0001,6611
2017-01-16 00:00:00,MAPGESS0002,7.369000000000001
2017-01-16 00:00:00,MAPIESS0005,44482
2017-01-16 00:00:00,MAPIESS0007,20244
2017-01-16 00:00:00,MAVAESS0009,64750
2017-01-16 00:00:00,MPMPCBQ0025,112.35000000000004
2017-01-16 00:00:00,MPMPESS0204,6.419999999999998
2017-01-16 00:00:00,MPMPESS0215,112.35000000000004
2017-01-16 00:00:00,MPMPESS0262,1.968
2017-01-16 00:00:00,MPMPESS0271,112.35000000000004
2017-01-16 00:00:00,MPMPESS0288,8.11
2017-01-16 00:00:00,MPMPESS0290,321
2017-01-16 00:00:00,MPMPESS0316,59612.44350000001
2017-01-16 00:00:00,MPMPESS0329,633.89
2017-01-17 00:00:00,MACJESS0065,402
2017-01-17 00:00:00,MACJESS0124,754
2017-01-17 00:00:00,MAENCBQ0010,45482
2017-01-17 00:00:00,MAENESS0047,3237
2017-01-17 00:00:00,MAENESS0049,3236
2017-01-17 00:00:00,MAENESS0101,3236
2017-01-17 00:00:00,MAETESS0230,402
2017-01-17 00:00:00,MAGPESS0001,6165
2017-01-17 00:00:00,MAGPESS0002,1324
2017-01-17 00:00:00,MAPGESS0002,1.0799999999999998
2017-01-17 00:00:00,MAPIESS0001,3230
2017-01-17 00:00:00,MAPIESS0002,2027
2017-01-17 00:00:00,MAPIESS0003,3230
2017-01-17 00:00:00,MAPIESS0007,46560
2017-01-17 00:00:00,MAVAESS0008,45494
2017-01-17 00:00:00,MAVAESS0009,9710
2017-01-17 00:00:00,MPMPCBQ0025,47.230000000000004
2017-01-17 00:00:00,MPMPESS0123,7.3
2017-01-17 00:00:00,MPMPESS0124,7.3
2017-01-17 00:00:00,MPMPESS0204,3.9479999999999995
2017-01-17 00:00:00,MPMPESS0215,69.13
2017-01-17 00:00:00,MPMPESS0262,1.968
2017-01-17 00:00:00,MPMPESS0271,69.13
2017-01-17 00:00:00,MPMPESS0290,197.38000000000002
2017-01-17 00:00:00,MPMPESS0316,45174.47649999999
2017-01-17 00:00:00,MPMPESS0329,394.8
2017-01-17 00:00:00,MPMPESS0331,7.3
2017-01-17 00:00:00,MPMPESS0335,11000
2017-01-18 00:00:00,MACJESS0124,1168
2017-01-18 00:00:00,MAENCBQ0010,70399
2017-01-18 00:00:00,MAGPESS0001,7008
2017-01-18 00:00:00,MAPGESS0002,12.35
2017-01-18 00:00:00,MAPIESS0006,34267
2017-01-18 00:00:00,MAPIESS0007,35868
2017-01-18 00:00:00,MAVAESS0008,70171
2017-01-18 00:00:00,MPMPCBQ0025,73.16000000000001
2017-01-18 00:00:00,MPMPESS0204,4.183199999999999
2017-01-18 00:00:00,MPMPESS0215,73.16000000000001
2017-01-18 00:00:00,MPMPESS0262,1.966951
2017-01-18 00:00:00,MPMPESS0271,73.16000000000001
2017-01-18 00:00:00,MPMPESS0290,209.14
2017-01-18 00:00:00,MPMPESS0316,42233.682277999986
2017-01-18 00:00:00,MPMPESS0329,418.28000000000003
2017-01-19 00:00:00,MAASESS0004,40214
2017-01-19 00:00:00,MACIESS0001,21
2017-01-19 00:00:00,MACIESS0002,6
2017-01-19 00:00:00,MACJESS0014,1667
2017-01-19 00:00:00,MACJESS0035,418
2017-01-19 00:00:00,MACJESS0124,27
2017-01-19 00:00:00,MACJESS0125,858
2017-01-19 00:00:00,MACJESS0128,582
2017-01-19 00:00:00,MAENCBQ0010,543
2017-01-19 00:00:00,MAENCBQ0011,51535
2017-01-19 00:00:00,MAENESS0027,20012
2017-01-19 00:00:00,MAENESS0033,9980
2017-01-19 00:00:00,MAENESS0036,9978
2017-01-19 00:00:00,MAENESS0039,15041
2017-01-19 00:00:00,MAESESS0011,20107
2017-01-19 00:00:00,MAETESS0134,20135
2017-01-19 00:00:00,MAETESS0135,20110
2017-01-19 00:00:00,MAETESS0230,1000
2017-01-19 00:00:00,MAFUESS0002,5041
2017-01-19 00:00:00,MAGPESS0001,9862
2017-01-19 00:00:00,MAPDESS0009,51
2017-01-19 00:00:00,MAPGESS0002,9.805520000000001
2017-01-19 00:00:00,MAPIESS0001,9983
2017-01-19 00:00:00,MAPIESS0005,20173
2017-01-19 00:00:00,MAPIESS0006,20701
2017-01-19 00:00:00,MAPIESS0007,16297
2017-01-19 00:00:00,MAPIESS0009,20128
2017-01-19 00:00:00,MATLESS0086,684.9300000000001
2017-01-19 00:00:00,MATPESS0003,20081
2017-01-19 00:00:00,MAVAESS0008,52171
2017-01-19 00:00:00,MAVAESS0036,34999
2017-01-19 00:00:00,MPMPCBQ0025,54.35000000000001
2017-01-19 00:00:00,MPMPESS0009,3.6000000000000005
2017-01-19 00:00:00,MPMPESS0014,9.5
2017-01-19 00:00:00,MPMPESS0026,0.57
2017-01-19 00:00:00,MPMPESS0053,2.9
2017-01-19 00:00:00,MPMPESS0055,1.9
2017-01-19 00:00:00,MPMPESS0062,170
2017-01-19 00:00:00,MPMPESS0063,85
2017-01-19 00:00:00,MPMPESS0064,127.5
2017-01-19 00:00:00,MPMPESS0065,68
2017-01-19 00:00:00,MPMPESS0066,0.42500000000000004
2017-01-19 00:00:00,MPMPESS0067,0.42500000000000004
2017-01-19 00:00:00,MPMPESS0068,0.425
2017-01-19 00:00:00,MPMPESS0069,0.425
2017-01-19 00:00:00,MPMPESS0070,0.42500000000000004
2017-01-19 00:00:00,MPMPESS0071,0.425
2017-01-19 00:00:00,MPMPESS0072,0.425
2017-01-19 00:00:00,MPMPESS0073,0.425
2017-01-19 00:00:00,MPMPESS0074,0.425
2017-01-19 00:00:00,MPMPESS0075,0.425
2017-01-19 00:00:00,MPMPESS0077,0.0055
2017-01-19 00:00:00,MPMPESS0079,42.5
2017-01-19 00:00:00,MPMPESS0095,0.16999999999999998
2017-01-19 00:00:00,MPMPESS0123,11.2
2017-01-19 00:00:00,MPMPESS0124,11.2
2017-01-19 00:00:00,MPMPESS0181,30.799999999999997
2017-01-19 00:00:00,MPMPESS0204,15.0774
2017-01-19 00:00:00,MPMPESS0215,93.55
2017-01-19 00:00:00,MPMPESS0221,72.25
2017-01-19 00:00:00,MPMPESS0232,38
2017-01-19 00:00:00,MPMPESS0260,85
2017-01-19 00:00:00,MPMPESS0262,0.98291
2017-01-19 00:00:00,MPMPESS0271,93.55
2017-01-19 00:00:00,MPMPESS0273,1.04
2017-01-19 00:00:00,MPMPESS0285,2.9
2017-01-19 00:00:00,MPMPESS0290,440.22
2017-01-19 00:00:00,MPMPESS0296,5.7
2017-01-19 00:00:00,MPMPESS0309,900
2017-01-19 00:00:00,MPMPESS0313,382.5
2017-01-19 00:00:00,MPMPESS0316,52651.54308000001
2017-01-19 00:00:00,MPMPESS0329,534.58
2017-01-19 00:00:00,MPMPESS0331,16.799999999999997
2017-01-20 00:00:00,MACIESS0002,10
2017-01-20 00:00:00,MACJESS0005,84
2017-01-20 00:00:00,MACJESS0011,239
2017-01-20 00:00:00,MACJESS0040,167
2017-01-20 00:00:00,MACJESS0123,515
2017-01-20 00:00:00,MACJESS0125,143
2017-01-20 00:00:00,MACJESS0128,219
2017-01-20 00:00:00,MAENCBQ0009,25091
2017-01-20 00:00:00,MAENCBQ0011,8578
2017-01-20 00:00:00,MAENESS0033,6415
2017-01-20 00:00:00,MAENESS0036,6091
2017-01-20 00:00:00,MAENESS0039,742
2017-01-20 00:00:00,MAENGOL0021,3010
2017-01-20 00:00:00,MAETESS0009,1505
2017-01-20 00:00:00,MAETESS0010,1523
2017-01-20 00:00:00,MAETESS0144,1047
2017-01-20 00:00:00,MAETESS0145,2085
2017-01-20 00:00:00,MAETESS0206,1004
2017-01-20 00:00:00,MAETESS0230,719
2017-01-20 00:00:00,MAETGOL0103,1500
2017-01-20 00:00:00,MAETGOL0104,1500
2017-01-20 00:00:00,MAGPESS0001,5209
2017-01-20 00:00:00,MALMESS0002,12.89
2017-01-20 00:00:00,MALMESS0006,19
2017-01-20 00:00:00,MAPGESS0001,0.2
2017-01-20 00:00:00,MAPGESS0002,5.2071000000000005
2017-01-20 00:00:00,MAPIESS0001,6388
